MCS_1;MCS_2;MCS_3;MCS_4;MCS_5;MCS_6;MCS_7;MCS_8;MCS_9;MCS_10;MCS_11
0.198890913;0.119696538;0.060502163;0.021307788;0.002113413;0.002919038;0.023724663;0.064530288;0.125335913;0.206141538;0.306947163
0.383464663;0.269615616;0.175766568;0.101917521;0.048068474;0.014219426;0.000370379;0.006521332;0.032672285;0.078823237;0.14497419
0.553070993;0.414333507;0.295596021;0.196858535;0.118121049;0.059383563;0.020646077;0.001908592;0.003171106;0.02443362;0.065696134
3.00147267;2.664977494;2.348482318;2.051987142;1.775491967;1.518996791;1.282501615;1.06600644;0.869511264;0.693016088;0.536520913
0.000258047;0.013470813;0.046683579;0.099896345;0.173109111;0.266321878;0.379534644;0.51274741;0.665960176;0.839172942;1.032385709
0.242563293;0.351064723;0.479566153;0.628067583;0.796569014;0.985070444;1.193571874;1.422073304;1.670574734;1.939076164;2.227577594
4.733657142;4.308517755;3.903378369;3.518238982;3.153099596;2.807960209;2.482820823;2.177681436;1.89254205;1.627402663;1.382263277
0.003461767;0.00169441;0.019927054;0.058159697;0.116392341;0.194624984;0.292857627;0.411090271;0.549322914;0.707555557;0.885788201
0.049758427;0.104371621;0.178984815;0.273598009;0.388211203;0.522824397;0.677437591;0.852050785;1.046663979;1.261277173;1.495890367
0.542098106;0.699352729;0.876607353;1.073861977;1.291116601;1.528371224;1.785625848;2.062880472;2.360135096;2.67738972;3.014644343
0.615778765;0.782721909;0.969665054;1.176608198;1.403551343;1.650494487;1.917437632;2.204380776;2.511323921;2.838267065;3.185210209
0.005472076;0.030266771;0.075061467;0.139856163;0.224650859;0.329445555;0.454240251;0.599034947;0.763829643;0.948624338;1.153419034
1.249892287;1.036295124;0.842697961;0.669100797;0.515503634;0.38190647;0.268309307;0.174712143;0.10111498;0.047517816;0.013920653
2.59161103;2.279641403;1.987671775;1.715702147;1.463732519;1.231762891;1.019793264;0.827823636;0.655854008;0.50388438;0.371914753
1.458269632;1.226751962;1.015234291;0.82371662;0.652198949;0.500681278;0.369163608;0.257645937;0.166128266;0.094610595;0.043092925
0.018589333;0.001320792;0.004052251;0.026783711;0.06951517;0.13224663;0.214978089;0.317709549;0.440441008;0.583172467;0.745903927
0.313319992;0.211370005;0.129420017;0.06747003;0.025520042;0.003570055;0.001620068;0.01967008;0.057720093;0.115770105;0.193820118
0.041859713;0.092779006;0.163698298;0.254617591;0.365536884;0.496456177;0.647375469;0.818294762;1.009214055;1.220133348;1.45105264
0.04718373;0.100627362;0.174070994;0.267514627;0.380958259;0.514401891;0.667845524;0.841289156;1.034732788;1.248176421;1.481620053
1.917257004;1.650326905;1.403396805;1.176466705;0.969536605;0.782606505;0.615676406;0.468746306;0.341816206;0.234886106;0.147956006
0.265835707;0.378954223;0.512072739;0.665191254;0.83830977;1.031428286;1.244546801;1.477665317;1.730783833;2.003902349;2.297020864
6.028468457;5.547409664;5.086350871;4.645292078;4.224233285;3.823174491;3.442115698;3.081056905;2.739998112;2.418939319;2.117880526
0.167838035;0.095901954;0.043965873;0.012029791;9.37E-05;0.008157629;0.036221548;0.084285467;0.152349385;0.240413304;0.348477223
0.510565735;0.377657969;0.264750204;0.171842439;0.098934673;0.046026908;0.013119143;0.000211377;0.007303612;0.034395847;0.081488082
0.056895466;0.114601007;0.192306548;0.290012089;0.40771763;0.545423171;0.703128712;0.880834253;1.078539794;1.296245334;1.533950875
0.005533677;0.030411415;0.075289153;0.140166891;0.225044629;0.329922367;0.454800105;0.599677843;0.764555581;0.949433319;1.154311057
0.66751536;0.840918587;1.034321813;1.24772504;1.481128266;1.734531493;2.007934719;2.301337946;2.614741172;2.948144399;3.301547625
0.100536309;0.047121387;0.013706465;0.000291542;0.00687662;0.033461698;0.080046775;0.146631853;0.233216931;0.339802008;0.466387086
0.844528661;0.67073218;0.516935699;0.383139218;0.269342737;0.175546256;0.101749775;0.047953294;0.014156813;0.000360332;0.006563851
0.679477652;0.524616783;0.389755914;0.274895045;0.180034176;0.105173308;0.050312439;0.01545157;0.000590701;0.005729832;0.030868963
0.079262794;0.145570091;0.231877388;0.338184686;0.464491983;0.610799281;0.777106578;0.963413875;1.169721173;1.39602847;1.642335768
0.083302642;0.151027036;0.23875143;0.346475825;0.474200219;0.621924613;0.789649007;0.977373401;1.185097795;1.41282219;1.660546584
4.83E-06;0.010444578;0.040884322;0.091324065;0.161763809;0.252203553;0.362643296;0.49308304;0.643522784;0.813962527;1.004402271
3.984258198;3.595046064;3.22583393;2.876621796;2.547409662;2.238197528;1.948985394;1.67977326;1.430561126;1.201348992;0.992136858
0.406155905;0.543616629;0.701077353;0.878538077;1.075998801;1.293459526;1.53092025;1.788380974;2.065841698;2.363302422;2.680763146
0.103007879;0.048818198;0.014628517;0.000438836;0.006249155;0.032059473;0.077869792;0.143680111;0.22949043;0.335300749;0.461111068
5.771342322;5.300869958;4.850397594;4.419925229;4.009452865;3.618980501;3.248508136;2.898035772;2.567563408;2.257091043;1.966618679
0.159221042;0.089416019;0.039610996;0.009805973;9.50E-07;0.010195927;0.040390905;0.090585882;0.160780859;0.250975836;0.361170813
0.739326036;0.921294177;1.123262317;1.345230458;1.587198599;1.84916674;2.131134881;2.433103021;2.755071162;3.097039303;3.459007444
0.027148967;0.070102854;0.133056741;0.216010628;0.318964515;0.441918402;0.584872289;0.747826176;0.930780063;1.13373395;1.356687837
0.97113137;0.784039374;0.616947378;0.469855383;0.342763387;0.235671391;0.148579395;0.0814874;0.034395404;0.007303408;0.000211412
0.015474646;0.00059522;0.005715794;0.030836369;0.075956943;0.141077517;0.226198092;0.331318666;0.45643924;0.601559815;0.766680389
0.003828684;0.026203957;0.06857923;0.130954502;0.213329775;0.315705048;0.438080321;0.580455593;0.742830866;0.925206139;1.127581411
0.02436183;0.003145277;0.001928723;0.02071217;0.059495617;0.118279064;0.197062511;0.295845958;0.414629404;0.553412851;0.712196298
0.34868629;0.240586961;0.152487631;0.084388302;0.036288973;0.008189643;9.03E-05;0.011990984;0.043891655;0.095792325;0.167692996
4.403739063;3.994037308;3.604335554;3.2346338;2.884932046;2.555230291;2.245528537;1.955826783;1.686125029;1.436423275;1.20672152
0.169278667;0.096991689;0.044704712;0.012417734;0.000130757;0.007843779;0.035556802;0.083269824;0.150982846;0.238695869;0.346408891
2.498927047;2.192767148;1.906607249;1.640447349;1.39428745;1.168127551;0.961967652;0.775807752;0.609647853;0.463487954;0.337328055
1.27860487;1.062454047;0.866303224;0.690152401;0.534001578;0.397850754;0.281699931;0.185549108;0.109398285;0.053247462;0.017096639
0.14927413;0.082002109;0.034730089;0.007458068;0.000186047;0.012914026;0.045642005;0.098369984;0.171097963;0.263825942;0.376553921
1.066886548;1.283466948;1.520047349;1.776627749;2.05320815;2.34978855;2.666368951;3.002949352;3.359529752;3.736110153;4.132690553
0.000445941;0.014669405;0.048892868;0.103116332;0.177339795;0.271563259;0.385786722;0.520010186;0.674233649;0.848457113;1.042680576
0.000102608;0.008076698;0.036050789;0.08402488;0.15199897;0.239973061;0.347947151;0.475921242;0.623895333;0.791869423;0.979843514
0.299377973;0.199947087;0.1205162;0.061085314;0.021654427;0.002223541;0.002792654;0.023361767;0.063930881;0.124499994;0.205069108
3.240715279;2.890675544;2.560635808;2.250596072;1.960556337;1.690516601;1.440476866;1.21043713;1.000397395;0.810357659;0.640317924
7.801290154;7.252674359;6.724058565;6.21544277;5.726826975;5.25821118;4.809595385;4.380979591;3.972363796;3.583748001;3.215132206
4.192588193;3.793071981;3.41355577;3.054039558;2.714523346;2.395007134;2.095490922;1.815974711;1.556458499;1.316942287;1.097426075
0.134578215;0.071208408;0.027838601;0.004468794;0.001098986;0.017729179;0.054359372;0.110989565;0.187619758;0.284249951;0.400880144
1.578861096;1.840166575;2.121472054;2.422777533;2.744083012;3.085388491;3.44669397;3.82799945;4.229304929;4.650610408;5.091915887
0.012369919;0.000125891;0.007881864;0.035637837;0.08339381;0.151149783;0.238905756;0.346661728;0.474417701;0.622173674;0.789929647
0.347165152;0.239323707;0.151482262;0.083640818;0.035799373;0.007957929;0.000116484;0.012275039;0.044433595;0.09659215;0.168750706
1.809059981;1.55005738;1.311054779;1.092052179;0.893049578;0.714046977;0.555044376;0.416041775;0.297039175;0.198036574;0.119033973
2.138988059;1.856482465;1.593976871;1.351471278;1.128965684;0.92646009;0.743954496;0.581448903;0.438943309;0.316437715;0.213932122
1.402588825;1.175726939;0.968865053;0.782003167;0.615141281;0.468279395;0.341417509;0.234555623;0.147693738;0.080831852;0.033969966
0.801516161;0.990571031;1.199625901;1.428680771;1.677735641;1.946790511;2.235845381;2.544900251;2.873955121;3.223009991;3.592064861
1.821536351;1.561607741;1.321679132;1.101750523;0.901821914;0.721893305;0.561964696;0.422036087;0.302107478;0.202178868;0.122250259
0.002856131;0.002167574;0.021479018;0.060790461;0.120101904;0.199413348;0.298724791;0.418036234;0.557347677;0.716659121;0.895970564
0.455358684;0.330398144;0.225437604;0.140477064;0.075516524;0.030555984;0.005595444;0.000634904;0.015674364;0.050713824;0.105753284
0.330109055;0.22519882;0.140288584;0.075378349;0.030468113;0.005557878;0.000647643;0.015737407;0.050827172;0.105916936;0.181006701
0.861493544;0.685860191;0.530226838;0.394593485;0.278960132;0.183326779;0.107693426;0.052060073;0.01642672;0.000793367;0.005160014
0.275283838;0.180348841;0.105413844;0.050478848;0.015543851;0.000608855;0.005673858;0.030738862;0.075803865;0.140868869;0.225933872
1.362998103;1.606493123;1.869988143;2.153483162;2.456978182;2.780473201;3.123968221;3.48746324;3.87095826;4.274453279;4.697948299
1.528922271;1.291623078;1.074323885;0.877024692;0.699725499;0.542426306;0.405127113;0.28782792;0.190528727;0.113229534;0.055930341
0.78504308;0.617837766;0.470632452;0.343427139;0.236221825;0.149016511;0.081811198;0.034605884;0.00740057;0.000195257;0.012989943
0.054919161;0.018049486;0.001179811;0.004310136;0.027440461;0.070570786;0.133701111;0.216831436;0.319961761;0.443092086;0.586222411
0.382102637;0.268473734;0.174844832;0.10121593;0.047587028;0.013958125;0.000329223;0.006700321;0.033071419;0.079442517;0.145813614
0.402005004;0.285197275;0.188389546;0.111581817;0.054774088;0.017966358;0.001158629;0.0043509;0.027543171;0.070735442;0.133927713
0.519869074;0.38566518;0.271461287;0.177257393;0.103053499;0.048849605;0.014645712;0.000441818;0.006237924;0.032034031;0.077830137
4.583222306;4.165053073;3.76688384;3.388714607;3.030545374;2.69237614;2.374206907;2.076037674;1.797868441;1.539699208;1.301529974
0.07893269;0.032742765;0.006552841;0.000362917;0.014172993;0.047983069;0.101793144;0.17560322;0.269413296;0.383223372;0.517033447
0.446311357;0.32269828;0.219085204;0.135472127;0.07185905;0.028245973;0.004632896;0.00101982;0.017406743;0.053793666;0.110180589
2.783504748;2.459827973;2.156151199;1.872474424;1.608797649;1.365120875;1.1414441;0.937767326;0.754090551;0.590413776;0.446737002
2.415478653;2.114642449;1.833806244;1.572970039;1.332133835;1.11129763;0.910461425;0.729625221;0.568789016;0.427952811;0.307116607
2.706890702;2.38783808;2.088785458;1.809732836;1.550680214;1.311627592;1.09257497;0.893522348;0.714469726;0.555417104;0.416364482
0.006001291;0.031494891;0.076988492;0.142482092;0.227975692;0.333469292;0.458962892;0.604456493;0.769950093;0.955443693;1.160937293
6.262419815;5.771923269;5.301426723;4.850930177;4.420433631;4.009937085;3.619440539;3.248943993;2.898447447;2.567950901;2.257454355
0.321149877;0.217809703;0.134469529;0.071129355;0.02778918;0.004449006;0.001108832;0.017768658;0.054428484;0.111088309;0.187748135
5.601987655;5.138617286;4.695246917;4.271876548;3.868506179;3.48513581;3.121765441;2.778395072;2.455024703;2.151654334;1.868283965
0.724035381;0.904215918;1.104396456;1.324576993;1.56475753;1.824938067;2.105118604;2.405299142;2.725479679;3.065660216;3.425840753
0.271423897;0.17722718;0.103030463;0.048833745;0.014637028;0.000440311;0.006243594;0.032046876;0.077850159;0.143653442;0.229456725
3.062201006;2.722218091;2.402235177;2.102252263;1.822269349;1.562286435;1.322303521;1.102320606;0.902337692;0.722354778;0.562371864
0.046329199;0.099377637;0.172426074;0.265474511;0.378522949;0.511571386;0.664619824;0.837668261;1.030716699;1.243765136;1.476813574
0.063851715;0.124389508;0.204927302;0.305465096;0.426002889;0.566540683;0.727078477;0.90761627;1.108154064;1.328691857;1.569229651
0.192316195;0.290023935;0.407731676;0.545439417;0.703147157;0.880854898;1.078562639;1.29627038;1.53397812;1.791685861;2.069393602
0.305270924;0.42577358;0.566276236;0.726778891;0.907281547;1.107784203;1.328286859;1.568789515;1.829292171;2.109794827;2.410297483
0.003948924;0.001380831;0.018812738;0.056244644;0.113676551;0.191108457;0.288540364;0.405972271;0.543404177;0.700836084;0.878267991
0.690858818;0.534622983;0.398387148;0.282151314;0.185915479;0.109679645;0.05344381;0.017207975;0.000972141;0.004736306;0.028500472
2.292833432;2.605675532;2.938517631;3.291359731;3.66420183;4.05704393;4.46988603;4.902728129;5.355570229;5.828412328;6.321254428
0.506916138;0.374520051;0.262123964;0.169727877;0.097331791;0.044935704;0.012539617;0.000143531;0.007747444;0.035351357;0.082955271
3.016040217;2.678705208;2.361370198;2.064035189;1.78670018;1.52936517;1.292030161;1.074695152;0.877360143;0.700025133;0.542690124
6.439281898;5.941767094;5.464252291;5.006737487;4.569222683;4.15170788;3.754193076;3.376678273;3.019163469;2.681648665;2.364133862
3.244234955;2.893999756;2.563764558;2.25352936;1.963294161;1.693058963;1.442823764;1.212588566;1.002353367;0.812118169;0.64188297
1.579482807;1.338127854;1.116772901;0.915417949;0.734062996;0.572708043;0.43135309;0.309998138;0.208643185;0.127288232;0.065933279
1.504867472;1.760213552;2.035559632;2.330905712;2.646251791;2.981597871;3.336943951;3.712290031;4.107636111;4.522982191;4.95832827
0.010303612;0.040604953;0.090906295;0.161207637;0.251508978;0.36181032;0.492111661;0.642413003;0.812714345;1.003015686;1.213317028
0.021890251;0.002299542;0.002708834;0.023118125;0.063527416;0.123936708;0.204345999;0.30475529;0.425164582;0.565573873;0.725983164
1.448469785;1.217765004;1.007060223;0.816355443;0.645650662;0.494945882;0.364241101;0.253536321;0.16283154;0.09212676;0.041421979
0.155495097;0.086629364;0.03776363;0.008897897;3.22E-05;0.011166431;0.042300698;0.093434964;0.164569231;0.255703498;0.366837765
0.575547741;0.737277466;0.919007192;1.120736918;1.342466643;1.584196369;1.845926095;2.12765582;2.429385546;2.751115271;3.092844997
4.771759363;4.344872221;3.93798508;3.551097938;3.184210796;2.837323655;2.510436513;2.203549371;1.91666223;1.649775088;1.402887947
1.992025379;1.71974712;1.467468862;1.235190603;1.022912345;0.830634087;0.658355828;0.50607757;0.373799312;0.261521053;0.169242795
0.543803407;0.406317352;0.288831298;0.191345243;0.113859189;0.056373134;0.01888708;0.001401025;0.003914971;0.026428916;0.068942862
2.951897197;2.618275475;2.304653753;2.011032031;1.737410309;1.483788587;1.250166864;1.036545142;0.84292342;0.669301698;0.515679976
0.703542305;0.881297162;1.07905202;1.296806877;1.534561735;1.792316592;2.07007145;2.367826307;2.685581165;3.023336022;3.381090879
1.347503764;1.125339704;0.923175645;0.741011585;0.578847526;0.436683466;0.314519406;0.212355347;0.130191287;0.068027228;0.025863168
0.000524977;0.015107452;0.049689928;0.104272403;0.178854878;0.273437353;0.388019829;0.522602304;0.677184779;0.851767254;1.04634973
1.401253461;1.174504356;0.967755252;0.781006147;0.614257043;0.467507939;0.340758834;0.23400973;0.147260626;0.080511521;0.033762417
0.192877356;0.115041746;0.057206137;0.019370528;0.001534919;0.00369931;0.025863701;0.068028092;0.130192483;0.212356874;0.314521265
1.283599977;1.067007835;0.870415692;0.693823549;0.537231407;0.400639264;0.284047122;0.187454979;0.110862836;0.054270694;0.017678551
3.369124915;3.012021392;2.674917869;2.357814346;2.060710823;1.7836073;1.526503777;1.289400254;1.072296731;0.875193208;0.698089685
0.257343236;0.165885218;0.0944272;0.042969182;0.011511163;5.31E-05;0.008595127;0.037137109;0.085679091;0.154221073;0.242763055
2.302984217;2.009472489;1.735960762;1.482449034;1.248937307;1.03542558;0.841913852;0.668402125;0.514890397;0.38137867;0.267866943
0.473941421;0.621628228;0.789315035;0.977001842;1.184688649;1.412375456;1.660062263;1.92774907;2.215435877;2.523122684;2.850809491
0.049108528;0.103429416;0.177750304;0.272071192;0.38639208;0.520712968;0.675033857;0.849354745;1.043675633;1.257996521;1.492317409
4.077240166;3.683396624;3.309553081;2.955709539;2.621865997;2.308022455;2.014178912;1.74033537;1.486491828;1.252648285;1.038804743
0.769809655;0.604332061;0.458854466;0.333376871;0.227899277;0.142421682;0.076944088;0.031466493;0.005988898;0.000511304;0.015033709
2.409395684;2.729840248;3.070284812;3.430729377;3.811173941;4.211618505;4.632063069;5.072507633;5.532952197;6.013396761;6.513841325
0.746560719;0.929368209;1.132175699;1.35498319;1.59779068;1.860598171;2.143405661;2.446213152;2.769020642;3.111828132;3.474635623
0.089532001;0.039688204;0.009844407;6.10E-07;0.010156813;0.040313016;0.090469219;0.160625422;0.250781626;0.360937829;0.491094032
1.865353381;1.6021975;1.35904162;1.135885739;0.932729858;0.749573977;0.586418096;0.443262215;0.320106334;0.216950454;0.133794573
0.158496942;0.088873593;0.039250244;0.009626896;3.55E-06;0.010380198;0.040756849;0.0911335;0.161510151;0.251886802;0.362263454
1.263797472;1.048959978;0.854122483;0.679284989;0.524447495;0.38961;0.274772506;0.179935011;0.105097517;0.050260023;0.015422528
2.128696692;1.846895617;1.585094541;1.343293466;1.12149239;0.919691315;0.737890239;0.576089164;0.434288088;0.312487012;0.210685937
4.71347907;4.289268104;3.885057138;3.500846173;3.136635207;2.792424241;2.468213275;2.16400231;1.879791344;1.615580378;1.371369412
0.309154608;0.207951261;0.126747914;0.065544568;0.024341221;0.003137874;0.001934528;0.020731181;0.059527834;0.118324488;0.197121141
0.200720212;0.121116594;0.061512975;0.021909356;0.002305737;0.002702119;0.0230985;0.063494881;0.123891262;0.204287644;0.304684025
1.570603878;1.83125135;2.111898822;2.412546294;2.733193766;3.073841237;3.434488709;3.815136181;4.215783653;4.636431125;5.077078597
0.359193565;0.249328046;0.159462527;0.089597009;0.03973149;0.009865971;4.52E-07;0.010134933;0.040269414;0.090403896;0.160538377
0.005162431;0.029532442;0.073902454;0.138272466;0.222642477;0.327012489;0.4513825;0.595752512;0.760122523;0.944492535;1.148862547
0.224685085;0.329487001;0.454288918;0.599090834;0.763892751;0.948694667;1.153496584;1.378298501;1.623100417;1.887902334;2.17270425
0.102460021;0.048441267;0.014422513;0.00040376;0.006385006;0.032366252;0.078347498;0.144328744;0.230309991;0.336291237;0.462272483
2.295052817;2.002064182;1.729075548;1.476086913;1.243098278;1.030109644;0.837121009;0.664132375;0.51114374;0.378155106;0.265166471
2.22829805;2.536847748;2.865397446;3.213947144;3.582496841;3.971046539;4.379596237;4.808145935;5.256695632;5.72524533;6.213795028
0.005288302;0.00074416;0.016200017;0.051655874;0.107111732;0.182567589;0.278023447;0.393479304;0.528935162;0.684391019;0.859846876
0.38024154;0.266914083;0.173586626;0.100259169;0.046931713;0.013604256;0.000276799;0.006949342;0.033621886;0.080294429;0.146966972
0.154612193;0.243253707;0.351895221;0.480536735;0.629178249;0.797819763;0.986461277;1.195102791;1.423744305;1.672385819;1.941027333
0.695394118;0.538613529;0.401832941;0.285052352;0.188271764;0.111491175;0.054710587;0.017929998;0.00114941;0.004368821;0.027588233
0.8307045;0.658418516;0.506132532;0.373846548;0.261560564;0.16927458;0.096988595;0.044702611;0.012416627;0.000130643;0.007844659
0.218055229;0.13466246;0.071269692;0.027876924;0.004484156;0.001091388;0.01769862;0.054305852;0.110913083;0.187520315;0.284127547
3.864755708;4.267935347;4.691114986;5.134294624;5.597474263;6.080653902;6.583833541;7.107013179;7.650192818;8.213372457;8.796552096
9.433855142;8.829563513;8.245271883;7.680980254;7.136688625;6.612396996;6.108105367;5.623813738;5.159522108;4.715230479;4.29093885
0.086848528;0.037908379;0.008968231;2.81E-05;0.011087934;0.042147785;0.093207637;0.164267488;0.25532734;0.366387191;0.497447043
1.325245972;1.105007315;0.904768659;0.724530003;0.564291346;0.42405269;0.303814034;0.203575377;0.123336721;0.063098065;0.022859408
0.598714583;0.453961284;0.329207986;0.224454688;0.13970139;0.074948092;0.030194793;0.005441495;0.000688197;0.015934899;0.051181601
2.324628473;2.029693826;1.754759179;1.499824532;1.264889885;1.049955238;0.855020591;0.680085944;0.525151297;0.39021665;0.275282003
1.736226417;1.482694527;1.249162638;1.035630749;0.84209886;0.66856697;0.515035081;0.381503192;0.267971302;0.174439413;0.100907524
0.084220003;0.036178638;0.008137272;9.59E-05;0.01205454;0.044013175;0.095971809;0.167930443;0.259889077;0.371847712;0.503806346
0.771178636;0.605545082;0.459911527;0.334277973;0.228644418;0.143010864;0.077377309;0.031743755;0.006110201;0.000476646;0.014843092
0.198389027;0.297470793;0.416552559;0.555634326;0.714716092;0.893797858;1.092879624;1.31196139;1.551043157;1.810124923;2.089206689
1.841240058;1.579855455;1.338470853;1.117086251;0.915701649;0.734317047;0.572932444;0.431547842;0.31016324;0.208778638;0.127394036
0.001518011;0.003725679;0.025933347;0.068141014;0.130348682;0.21255635;0.314764018;0.436971685;0.579179353;0.741387021;0.923594689
8.507566797;7.934212127;7.380857456;6.847502785;6.334148114;5.840793444;5.367438773;4.914084102;4.480729431;4.067374761;3.67402009
1.32491356;1.565123339;1.825333119;2.105542898;2.405752677;2.725962456;3.066172235;3.426382014;3.806591793;4.206801573;4.627011352
0.001296919;0.004094367;0.026891816;0.069689264;0.132486713;0.215284162;0.31808161;0.440879059;0.583676507;0.746473956;0.929271405
1.756631781;1.501555808;1.266479836;1.051403863;0.85632789;0.681251918;0.526175945;0.391099973;0.276024;0.180948028;0.105872055
1.020367762;0.828341253;0.656314744;0.504288234;0.372261725;0.260235215;0.168208706;0.096182197;0.044155687;0.012129178;0.000102669
0.008006856;0.035903064;0.083799272;0.151695479;0.239591687;0.347487895;0.475384102;0.62328031;0.791176518;0.979072726;1.186968933
0.246791106;0.356147254;0.485503403;0.634859551;0.8042157;0.993571848;1.202927996;1.432284145;1.681640293;1.950996442;2.24035259
0.415348934;0.296453793;0.197558652;0.118663511;0.05976837;0.020873229;0.001978088;0.003082947;0.024187806;0.065292665;0.126397525
0.235897289;0.148758772;0.081620254;0.034481737;0.007343219;0.000204702;0.013066185;0.045927667;0.09878915;0.171650633;0.264512115
1.664825671;1.932881919;2.220938166;2.528994414;2.857050661;3.205106908;3.573163156;3.961219403;4.369275651;4.797331898;5.245388146
0.285744843;0.18883463;0.111924417;0.055014203;0.01810399;0.001193776;0.004283563;0.027373349;0.070463136;0.133552923;0.216642709
0.476417889;0.348371826;0.240325762;0.152279699;0.084233636;0.036187573;0.00814151;9.54E-05;0.012049384;0.04400332;0.095957257
0.455255711;0.330310431;0.225365152;0.140419873;0.075474593;0.030529314;0.005584034;0.000638755;0.015693476;0.050748196;0.105802917
0.308043918;0.429047326;0.570050735;0.731054143;0.912057552;1.11306096;1.334064369;1.575067777;1.836071186;2.117074594;2.418078003
0.952836177;0.767609521;0.602382866;0.45715621;0.331929554;0.226702899;0.141476243;0.076249587;0.031022932;0.005796276;0.00056962
3.529025759;3.163311732;2.817597705;2.491883677;2.18616965;1.900455623;1.634741595;1.389027568;1.16331354;0.957599513;0.771885486
0.914388059;0.733140778;0.571893497;0.430646217;0.309398936;0.208151656;0.126904375;0.065657094;0.024409814;0.003162533;0.001915252
0.403972704;0.541090398;0.698208092;0.875325786;1.07244348;1.289561174;1.526678868;1.783796562;2.060914256;2.35803195;2.675149644
0.004141506;0.0012706;0.018399693;0.055528787;0.112657881;0.189786975;0.286916069;0.404045163;0.541174257;0.698303351;0.875432445
0.715891335;0.556670611;0.417449887;0.298229163;0.199008439;0.119787715;0.060566992;0.021346268;0.002125544;0.00290482;0.023684096
0.021622418;0.061031544;0.12044067;0.199849796;0.299258923;0.418668049;0.558077175;0.717486302;0.896895428;1.096304554;1.31571368
2.747791372;3.089320639;3.450849906;3.832379173;4.23390844;4.655437707;5.096966974;5.558496241;6.040025508;6.541554775;7.063084042
1.916150333;1.649300169;1.402450005;1.175599841;0.968749677;0.781899513;0.615049349;0.468199185;0.341349021;0.234498857;0.147648693
0.108555497;0.184451019;0.280346541;0.396242064;0.532137586;0.688033108;0.863928631;1.059824153;1.275719675;1.511615197;1.76751072
0.005411113;0.030123168;0.074835222;0.139547276;0.22425933;0.328971384;0.453683438;0.598395493;0.763107547;0.947819601;1.152531655
4.015617651;3.624837529;3.254057407;2.903277285;2.572497164;2.261717042;1.97093692;1.700156798;1.449376676;1.218596555;1.007816433
0.075155442;0.139984428;0.224813414;0.3296424;0.454471386;0.599300372;0.764129358;0.948958344;1.15378733;1.378616316;1.623445302
1.810993378;1.55184707;1.312700762;1.093554454;0.894408146;0.715261838;0.55611553;0.416969222;0.297822914;0.198676606;0.119530298
0.578638442;0.740775018;0.922911594;1.125048169;1.347184745;1.589321321;1.851457897;2.133594472;2.435731048;2.757867624;3.1000042
0.021157913;0.002066393;0.002974874;0.023883354;0.064791835;0.125700316;0.206608796;0.307517277;0.428425757;0.569334238;0.730242719
0.181854469;0.106565673;0.051276876;0.01598808;0.000699284;0.005410488;0.030121692;0.074832896;0.139544099;0.224255303;0.328966507
0.447094727;0.590825012;0.754555297;0.938285582;1.142015867;1.365746152;1.609476437;1.873206722;2.156937006;2.460667291;2.784397576
0.018157095;0.055106748;0.112056401;0.189006054;0.285955707;0.40290536;0.539855013;0.696804666;0.873754319;1.070703972;1.287653625
0.221990282;0.137758593;0.073526903;0.029295214;0.005063525;0.000831835;0.016600146;0.052368456;0.108136767;0.183905078;0.279673388
1.370529051;1.146389857;0.942250664;0.75811147;0.593972276;0.449833082;0.325693889;0.221554695;0.137415501;0.073276307;0.029137114
1.323757349;1.563866657;1.823975966;2.104085275;2.404194583;2.724303892;3.064413201;3.424522509;3.804631818;4.204741127;4.624850435
0.022573789;0.002524636;0.002475484;0.022426332;0.06237718;0.122328028;0.202278876;0.302229724;0.422180571;0.562131419;0.722082267
1.578557139;1.337275851;1.115994563;0.914713276;0.733431988;0.5721507;0.430869413;0.309588125;0.208306837;0.127025549;0.065744262
0.001506151;0.019267983;0.057029815;0.114791647;0.192553479;0.290315311;0.408077143;0.545838975;0.703600807;0.881362639;1.079124471
0.528953539;0.393495155;0.278036771;0.182578386;0.107120002;0.051661618;0.016203233;0.000744849;0.005286465;0.02982808;0.074369696
0.984517535;0.796071821;0.627626107;0.479180393;0.350734679;0.242288965;0.153843251;0.085397537;0.036951823;0.008506109;6.04E-05
0.589570611;0.446003608;0.322436605;0.218869602;0.135302599;0.071735595;0.028168592;0.004601589;0.001034586;0.017467583;0.05390058
1.330003275;1.109351739;0.908700203;0.728048668;0.567397132;0.426745596;0.30609406;0.205442524;0.124790988;0.064139452;0.023487916
0.142348755;0.076890487;0.031432219;0.005973951;0.000515683;0.015057415;0.049599148;0.10414088;0.178682612;0.273224344;0.387766076
0.007451744;0.000187047;0.01292235;0.045657652;0.098392955;0.171128258;0.263863561;0.376598863;0.509334166;0.662069469;0.834804771
4.593087431;5.031717221;5.490347011;5.968976802;6.467606592;6.986236383;7.524866173;8.083495963;8.662125754;9.260755544;9.879385335
0.165697014;0.094285218;0.042873422;0.011461626;4.98E-05;0.008638033;0.037226237;0.08581444;0.154402644;0.242990848;0.351579051
0.865429616;0.689372677;0.533315738;0.397258798;0.281201859;0.18514492;0.109087981;0.053031041;0.016974102;0.000917163;0.004860224
1.07205076;0.874970991;0.697891223;0.540811455;0.403731687;0.286651919;0.189572151;0.112492382;0.055412614;0.018332846;0.001253078
